card_id,card_index,card_brand,card_type,has_chip,cards_issued,credit_limit,year_pin_last_changed,card_on_dark_web,expire_month,expire_year,opening_month,opening_year,user_id,card_last4
3952,0,Visa,Credit,YES,2,25400.0,2012,No,06,2022,06,2009,1288,4035
3953,1,Mastercard,Debit,YES,2,21177.0,2007,No,02,2011,08,2006,1288,2987
3954,0,Mastercard,Credit,YES,1,20700.0,2020,No,06,2022,02,2020,1289,1848
3955,1,Amex,Credit,YES,2,12600.0,2020,No,04,2024,02,2020,1289,6257
3956,0,Mastercard,Debit,NO,2,15122.0,2010,No,12,2008,11,2008,1290,5282
3957,0,Visa,Debit,NO,1,14708.0,2014,No,08,2023,01,2014,1291,8173
3958,1,Visa,Debit,YES,2,19197.0,2013,No,03,2022,04,2013,1291,1443
3959,2,Mastercard,Debit,YES,1,14830.0,2014,No,04,2022,12,2014,1291,5063
3960,0,Mastercard,Debit,YES,1,6631.0,2012,No,10,2021,09,1999,1292,9938
3961,1,Mastercard,Debit,YES,1,13910.0,2016,No,08,2024,12,2010,1292,8688
3962,2,Mastercard,Credit,YES,2,6900.0,2014,No,05,2024,09,2014,1292,5282
3963,3,Mastercard,Debit,YES,1,19955.0,2007,No,10,2020,11,1994,1292,1116
3964,4,Mastercard,Debit (Prepaid),YES,2,66.0,2012,No,08,2024,11,2012,1292,8549
3965,5,Visa,Credit,YES,1,9900.0,2009,No,04,2024,06,2009,1292,0891
3966,0,Discover,Credit,YES,1,9200.0,2010,No,01,2012,09,2010,1293,7684
3967,1,Mastercard,Debit,YES,1,9420.0,2012,No,05,2022,10,2010,1293,6837
3968,2,Mastercard,Debit (Prepaid),NO,2,49.0,2011,No,05,2021,02,2007,1293,0569
3969,3,Visa,Debit,YES,2,18535.0,2008,No,04,2020,12,2008,1293,9228
3970,4,Visa,Debit,YES,1,10104.0,2015,No,09,2023,10,2010,1293,8145
3971,5,Visa,Debit (Prepaid),YES,2,63.0,2010,No,11,2022,01,2003,1293,5076
3972,0,Mastercard,Debit,YES,1,61407.0,2020,No,09,2022,01,2020,1294,8257
3973,0,Mastercard,Credit,YES,3,10100.0,2012,No,12,2014,03,2012,1295,1507
3974,1,Visa,Debit,YES,2,31535.0,2009,No,06,2024,02,2005,1295,3379
3975,2,Mastercard,Debit,YES,1,21282.0,2013,No,08,2015,11,2013,1295,0785
3976,0,Visa,Credit,YES,1,5100.0,2011,No,03,2022,04,2010,1296,8487
3977,1,Mastercard,Debit,YES,1,14103.0,2008,No,02,2020,06,1999,1296,2104
3978,2,Visa,Debit,YES,2,21847.0,2011,No,07,2022,07,2005,1296,4807
3979,3,Mastercard,Debit,YES,1,28425.0,2013,No,09,2020,10,2013,1296,2712
3980,0,Visa,Debit,YES,1,4087.0,2020,No,02,2020,01,2020,1297,3167
3981,0,Amex,Credit,YES,2,8200.0,2011,No,09,2023,07,1998,1298,8719
3982,1,Visa,Debit,YES,2,1462.0,2013,No,09,2021,04,2002,1298,1779
3983,2,Visa,Debit (Prepaid),YES,2,58.0,2011,No,07,2021,02,2011,1298,4110
3984,3,Mastercard,Debit,YES,2,142.0,2014,No,03,2011,03,1999,1298,3905
3985,0,Visa,Debit,YES,1,18105.0,2012,No,01,2017,08,2012,1299,0882
3986,1,Visa,Credit,YES,1,10900.0,2013,No,04,2014,07,2002,1299,5637
3987,2,Visa,Credit,NO,1,12800.0,2011,No,12,2021,09,2007,1299,7230
3988,0,Visa,Debit,YES,1,2670.0,2011,No,03,2020,01,2011,1300,0596
3989,1,Mastercard,Credit,YES,2,14700.0,2012,No,10,2018,05,2012,1300,8579
3990,2,Mastercard,Debit (Prepaid),YES,1,100.0,2020,No,07,2023,01,2020,1300,0017
3991,0,Mastercard,Debit,YES,2,1680.0,2020,No,12,2021,01,2020,1301,9027
3992,0,Visa,Debit,YES,1,18579.0,2015,No,08,2016,09,2015,1302,4350
3993,1,Mastercard,Credit,YES,1,13200.0,2010,No,09,2021,07,2010,1302,9193
3994,2,Amex,Credit,YES,2,1900.0,2020,No,04,2023,02,2020,1302,9548
3995,3,Visa,Credit,YES,2,17100.0,2011,No,07,2024,08,2011,1302,7395
3996,0,Visa,Debit,NO,1,16820.0,2014,No,10,2015,05,2014,1303,9018
3997,1,Amex,Credit,YES,1,12000.0,2014,No,02,2022,10,2010,1303,2793
3998,0,Mastercard,Debit,YES,1,21357.0,2015,No,10,2018,03,2015,1304,9186
3999,1,Mastercard,Debit,YES,1,22964.0,2011,No,11,2022,07,2005,1304,5963
4000,2,Mastercard,Debit,YES,1,16769.0,2020,No,12,2024,01,2020,1304,5994
4001,3,Visa,Credit,YES,1,10100.0,2010,No,06,2016,11,2010,1304,1023
4002,0,Visa,Debit,YES,1,20773.0,2013,No,12,2024,04,2013,1305,8100
4003,1,Amex,Credit,YES,1,15300.0,2012,No,01,2022,04,2005,1305,5315
4004,2,Mastercard,Debit,YES,2,11160.0,2010,No,01,2023,07,2010,1305,3555
4005,3,Mastercard,Debit (Prepaid),YES,2,110.0,2017,No,12,2022,06,1999,1305,8599
4006,4,Visa,Debit,YES,2,8766.0,2020,No,06,2024,09,2010,1305,3213
4007,5,Mastercard,Debit (Prepaid),YES,2,95.0,2012,No,01,2021,10,1998,1305,4594
4008,0,Visa,Credit,YES,2,9100.0,2015,No,11,2020,09,2008,1306,5518
4009,1,Mastercard,Debit,YES,2,15441.0,2009,No,10,2010,09,2009,1306,7116
4010,2,Mastercard,Debit,YES,2,12021.0,2014,No,04,2019,05,2004,1306,0100
4011,3,Mastercard,Debit,YES,1,8887.0,2014,No,05,2023,08,2007,1306,7553
4012,0,Mastercard,Debit (Prepaid),YES,1,77.0,2011,No,05,2023,03,2011,1307,0119
4013,1,Mastercard,Credit,YES,1,22500.0,2008,No,07,2024,10,2006,1307,1489
4014,2,Mastercard,Debit,YES,1,19600.0,2015,No,02,2010,10,2007,1307,0182
4015,3,Mastercard,Debit,YES,2,40019.0,2017,No,09,2020,08,2010,1307,3125
4016,4,Mastercard,Debit,NO,2,64321.0,2007,No,12,2023,01,2004,1307,9064
4017,0,Visa,Debit,YES,1,16731.0,2014,No,03,2020,06,2014,1308,8030
4018,1,Mastercard,Credit,YES,2,8800.0,2008,No,06,2022,07,2008,1308,1099
4019,2,Visa,Debit,YES,1,12764.0,2009,No,07,2019,07,2006,1308,9849
4020,3,Visa,Debit,NO,1,7943.0,2005,No,02,2022,08,2002,1308,3281
4021,4,Visa,Debit,YES,2,18089.0,2009,No,01,2007,06,2004,1308,5365
4022,0,Discover,Credit,YES,1,13800.0,2020,No,01,2020,01,2020,1309,9853
4023,1,Visa,Debit,YES,2,20134.0,2020,No,02,2020,01,2020,1309,5184
4024,2,Mastercard,Debit (Prepaid),YES,2,55.0,2020,No,03,2021,01,2020,1309,6915
4025,3,Mastercard,Debit,YES,2,9279.0,2020,No,02,2020,01,2020,1309,6586
4026,4,Mastercard,Debit,NO,2,21449.0,2020,No,08,2021,02,2020,1309,9869
4027,0,Discover,Credit,YES,1,16500.0,2011,No,12,2011,10,2011,1310,7793
4028,1,Visa,Debit,YES,2,9335.0,2010,No,03,2023,06,2010,1310,2101
4029,2,Visa,Debit,YES,2,14079.0,2015,No,04,2023,07,2004,1310,1556
4030,0,Visa,Debit,YES,1,10367.0,2020,No,02,2020,02,2020,1311,4788
4031,1,Amex,Credit,YES,1,8200.0,2012,No,05,2024,07,2003,1311,5921
4032,2,Mastercard,Debit,YES,2,13350.0,2011,No,06,2020,02,2006,1311,7306
4033,0,Amex,Credit,YES,1,10200.0,2011,No,11,2020,02,2001,1312,7794
4034,1,Visa,Debit,YES,1,22648.0,2015,No,04,2015,01,2008,1312,3735
4035,0,Mastercard,Debit,NO,1,17717.0,2011,No,03,2020,01,2011,1313,3244
4036,1,Visa,Credit,YES,1,8300.0,2013,No,02,2014,07,2002,1313,5167
4037,2,Visa,Debit,YES,2,25719.0,2010,No,01,2009,07,2008,1313,2958
4038,0,Mastercard,Credit,YES,1,13200.0,2017,No,09,2022,07,2008,1314,7357
4039,1,Visa,Credit,YES,2,12500.0,2017,No,03,2019,05,2017,1314,7003
4040,2,Amex,Credit,YES,1,15400.0,2017,No,10,2019,07,2009,1314,8541
4041,3,Discover,Credit,YES,2,13900.0,2020,No,02,2020,02,2020,1314,5986
4042,4,Mastercard,Debit,YES,1,16681.0,2011,No,03,2020,05,2002,1314,2500
4043,5,Visa,Credit,YES,1,11800.0,2012,No,07,2024,06,2009,1314,7347
4044,0,Visa,Debit (Prepaid),YES,1,57.0,2020,No,09,2021,01,2020,1315,5542
4045,1,Mastercard,Debit,YES,2,10573.0,2020,No,04,2021,02,2020,1315,3540
4046,2,Visa,Debit,YES,1,17499.0,2020,No,04,2022,02,2020,1315,9779
4047,0,Mastercard,Debit,YES,1,20015.0,2006,No,09,2020,12,2006,1316,7009
4048,1,Mastercard,Debit,YES,2,9707.0,2009,No,10,2020,05,2007,1316,8422
4049,2,Mastercard,Credit,YES,2,3400.0,2007,No,05,2022,12,1992,1316,9033
4050,0,Amex,Credit,YES,1,5300.0,2013,No,07,2023,08,2013,1317,9759
4051,1,Mastercard,Debit,YES,2,22789.0,2015,No,03,2018,11,2015,1317,4912
4052,2,Mastercard,Debit,YES,2,13193.0,2014,No,03,2024,02,2014,1317,0155
4053,0,Discover,Credit,YES,1,1700.0,2010,No,09,2023,07,2005,1318,6566
4054,1,Visa,Credit,YES,1,9000.0,2009,No,12,2017,03,2001,1318,2757
4055,0,Mastercard,Debit (Prepaid),YES,2,79.0,2011,No,07,2020,01,2011,1319,4909
4056,1,Mastercard,Debit (Prepaid),YES,1,87.0,2008,No,01,2019,11,2008,1319,3272
4057,2,Visa,Debit,YES,2,11254.0,2009,No,11,2017,04,2009,1319,5566
4058,3,Visa,Debit,NO,1,11344.0,2007,No,03,2023,04,2007,1319,7551
4059,0,Mastercard,Debit (Prepaid),NO,1,50.0,2013,No,02,2020,01,2005,1320,7192
4060,1,Mastercard,Debit,YES,2,1213.0,2010,No,06,2019,01,2010,1320,9121
4061,0,Mastercard,Debit,NO,1,29219.0,2012,No,08,2023,06,2012,1321,1418
4062,1,Mastercard,Debit,YES,1,17907.0,2013,No,03,2020,02,2013,1321,9686
4063,2,Visa,Debit,YES,2,24298.0,2011,No,10,2023,03,2011,1321,5327
4064,3,Mastercard,Credit,YES,1,11700.0,2011,No,07,2023,10,2008,1321,9600
4065,4,Visa,Debit,YES,2,16227.0,2015,No,07,2003,02,1999,1321,3667
4066,5,Visa,Debit,YES,2,7495.0,2005,No,12,2021,05,2004,1321,1245
4067,6,Visa,Debit,YES,2,2210.0,2014,No,03,2020,02,2011,1321,3758
4068,0,Visa,Credit,YES,2,17300.0,2020,No,06,2022,01,2020,1322,7665
4069,1,Mastercard,Debit,YES,2,3334.0,2020,No,08,2021,02,2020,1322,4384
4070,0,Mastercard,Debit,NO,2,10040.0,2010,No,02,2024,02,2010,1323,0967
4071,1,Visa,Credit,YES,2,8500.0,2018,No,06,2024,10,2010,1323,3405
4072,0,Mastercard,Debit,YES,1,11646.0,2019,No,09,2020,03,2019,1324,6275
4073,1,Visa,Credit,YES,1,6900.0,2011,No,03,2020,05,2011,1324,8985
4074,2,Mastercard,Debit,YES,2,8230.0,2014,No,10,2014,12,2007,1324,2569
4075,0,Mastercard,Credit,YES,1,4400.0,2014,No,11,2023,05,2007,1325,8318
4076,1,Mastercard,Debit,YES,2,8638.0,2014,No,07,2020,04,2004,1325,8703
4077,2,Discover,Credit,YES,2,4700.0,2011,No,09,2020,03,2010,1325,6337
4078,3,Visa,Credit,YES,2,4100.0,2009,No,01,2024,09,2009,1325,1482
4079,0,Visa,Credit,YES,1,8900.0,2010,No,11,2020,02,2005,1326,9932
4080,1,Visa,Debit,YES,1,3905.0,2010,No,04,2017,12,2009,1326,5529
4081,2,Visa,Debit,YES,2,18744.0,2010,No,07,2022,01,2000,1326,7547
4082,3,Visa,Credit,NO,2,5400.0,2011,No,08,2012,01,2009,1326,9751
4083,4,Visa,Debit,NO,1,14507.0,2010,No,11,2011,04,2007,1326,8588
4084,0,Visa,Credit,YES,2,8700.0,2015,No,02,2020,06,2015,1327,2118
4085,1,Mastercard,Credit,YES,2,10600.0,2019,No,06,2022,05,2008,1327,4105
4086,0,Visa,Debit,YES,1,11510.0,2012,No,10,2023,12,2012,1328,8112
4087,1,Mastercard,Debit,YES,1,15765.0,2009,No,06,2013,11,2009,1328,9124
4088,2,Visa,Debit (Prepaid),YES,1,56.0,2010,No,02,2023,05,2009,1328,5747
4089,3,Visa,Credit,YES,1,7300.0,2013,No,12,2021,02,2006,1328,6712
4090,4,Visa,Credit,YES,2,8500.0,2015,No,12,2022,02,2015,1328,8542
4091,5,Amex,Credit,YES,1,7500.0,2011,No,08,2014,05,2010,1328,1008
4092,6,Amex,Credit,YES,2,5900.0,2009,No,04,2022,04,2009,1328,9954
4093,7,Visa,Credit,YES,1,13600.0,2013,No,11,2021,03,2009,1328,7930
4094,8,Mastercard,Credit,YES,2,10700.0,2010,No,01,2024,11,2006,1328,8493
4095,0,Mastercard,Debit,NO,1,6424.0,2012,No,04,2023,09,2000,1329,8054
4096,1,Visa,Debit,YES,2,14248.0,2010,No,08,2020,09,1999,1329,5481
4097,2,Mastercard,Credit,YES,2,5400.0,2016,No,06,2016,03,2016,1329,4116
4098,0,Mastercard,Debit,YES,2,13448.0,2011,No,11,2023,07,2007,1330,6627
4099,1,Mastercard,Debit (Prepaid),YES,2,44.0,2013,No,01,2020,05,2009,1330,7977
4100,2,Visa,Credit,YES,2,11300.0,2007,No,02,2020,07,2007,1330,7121
4101,3,Visa,Debit,YES,1,30622.0,2009,No,11,2012,08,2009,1330,1440
4102,0,Mastercard,Debit,YES,2,12241.0,2008,No,08,2009,05,2008,1331,1150
4103,1,Mastercard,Credit,YES,2,6200.0,2012,No,08,2018,10,2012,1331,0694
4104,2,Discover,Credit,YES,1,9500.0,2014,No,08,2023,02,2001,1331,0339
4105,3,Mastercard,Debit,YES,2,23042.0,2013,No,06,2012,09,2011,1331,1560
4106,4,Mastercard,Debit,YES,2,19019.0,2011,No,02,2021,05,2007,1331,5571
4107,5,Visa,Credit,NO,2,2200.0,2008,No,11,2020,12,2005,1331,0590
4108,6,Visa,Credit,YES,1,13700.0,2012,No,10,2021,02,2005,1331,2613
4109,0,Visa,Credit,NO,2,13500.0,2020,No,03,2023,01,2020,1332,8779
4110,1,Mastercard,Credit,YES,2,7800.0,2020,No,03,2021,01,2020,1332,0643
4111,2,Amex,Credit,YES,1,13300.0,2020,No,06,2024,02,2020,1332,7109
4112,3,Mastercard,Debit,YES,1,24665.0,2020,No,09,2020,02,2020,1332,0147
4113,4,Mastercard,Debit,YES,2,28648.0,2020,No,04,2023,02,2020,1332,2702
4114,0,Discover,Credit,YES,1,7000.0,2019,No,06,2024,02,2006,1333,5859
4115,1,Visa,Debit,YES,1,1324.0,2013,No,12,2010,09,2006,1333,1274
4116,2,Mastercard,Debit,YES,2,8950.0,2018,No,11,2017,12,2010,1333,3999
4117,0,Visa,Debit,YES,2,43186.0,2020,No,01,2020,01,2020,1334,3058
4118,1,Mastercard,Debit,YES,1,56434.0,2020,No,12,2022,02,2020,1334,6054
4119,0,Discover,Credit,NO,2,10000.0,2008,No,10,2020,07,2006,1335,9742
4120,1,Mastercard,Credit,YES,1,21300.0,2015,No,07,2024,10,2001,1335,7187
4121,2,Mastercard,Debit,YES,1,18281.0,2009,No,10,2021,08,2009,1335,4903
4122,3,Mastercard,Debit,YES,2,13297.0,2011,No,05,2020,09,2009,1335,3309
4123,4,Mastercard,Debit,YES,2,3485.0,2011,No,10,2024,07,2008,1335,6447
4124,0,Mastercard,Debit (Prepaid),YES,2,54.0,2009,No,04,2020,11,2009,1336,3408
4125,1,Amex,Credit,YES,2,9900.0,2020,No,11,2020,02,2020,1336,3099
4126,2,Mastercard,Debit,YES,1,8257.0,2020,No,07,2020,02,2020,1336,3431
4127,0,Mastercard,Debit,YES,1,29078.0,2009,No,07,2023,12,2008,1337,7380
4128,1,Mastercard,Debit (Prepaid),YES,2,59.0,2009,No,04,2024,04,2009,1337,5019
4129,2,Mastercard,Debit,YES,1,27534.0,2011,No,03,2022,05,2011,1337,5666
4130,0,Visa,Debit,YES,2,21652.0,2012,No,05,2022,12,2005,1338,0795
4131,0,Mastercard,Debit,YES,2,19919.0,2012,No,07,2020,04,2012,1339,7873
4132,1,Mastercard,Debit,YES,2,24272.0,2011,No,11,2022,11,1999,1339,1837
4133,2,Mastercard,Debit,NO,1,23805.0,2020,No,08,2024,02,2020,1339,3297
4134,3,Amex,Credit,YES,2,13800.0,2010,No,07,2012,02,2010,1339,4327
4135,4,Mastercard,Debit (Prepaid),NO,2,27.0,2017,No,10,2020,12,2001,1339,8977
4136,5,Visa,Debit,YES,2,4653.0,2007,No,07,2022,09,2000,1339,0763
4137,6,Mastercard,Credit,YES,2,9900.0,2020,No,02,2020,01,2020,1339,7442
4138,0,Mastercard,Debit (Prepaid),YES,2,34.0,2011,No,07,2024,02,2010,1340,6526
4139,1,Mastercard,Debit,YES,2,11861.0,2013,No,01,2016,11,2007,1340,0939
4140,2,Visa,Debit,YES,2,27382.0,2014,No,02,2022,06,2009,1340,4575
4141,3,Mastercard,Credit,YES,2,27600.0,2013,No,12,2018,05,2013,1340,3541
4142,0,Visa,Debit,YES,2,4906.0,2008,No,02,2020,05,2008,1341,9159
4143,1,Mastercard,Debit,YES,2,1993.0,2014,No,05,2020,09,2004,1341,3830
4144,0,Amex,Credit,YES,1,14800.0,2020,No,02,2020,02,2020,1342,4949
4145,1,Mastercard,Debit,YES,2,2593.0,2020,No,03,2023,02,2020,1342,3208
4146,0,Visa,Credit,YES,2,0.0,2011,No,09,2021,04,2000,1343,4892
4147,1,Mastercard,Debit,YES,2,0.0,2008,No,07,2016,01,2004,1343,9109
4148,0,Mastercard,Credit,YES,1,14900.0,2008,No,05,2009,07,2007,1344,0216
4149,1,Visa,Debit,YES,2,15720.0,2011,No,03,2022,08,2005,1344,0802
4150,2,Mastercard,Debit,YES,2,9165.0,2010,No,07,2020,05,2010,1344,1253
4151,3,Mastercard,Debit,YES,2,13322.0,2010,No,06,2021,05,2010,1344,3603
4152,4,Visa,Debit,YES,2,11528.0,2013,No,07,2023,11,2007,1344,4250
4153,0,Amex,Credit,YES,1,9600.0,2020,No,12,2022,01,2020,1345,6495
4154,1,Mastercard,Debit,YES,2,13573.0,2020,No,02,2020,02,2020,1345,1543
4155,0,Visa,Debit,YES,1,11608.0,2020,No,05,2022,01,2020,1346,2285
4156,1,Mastercard,Debit,YES,1,23699.0,2020,No,10,2024,02,2020,1346,1834
4157,2,Mastercard,Credit,YES,1,7700.0,2020,No,09,2022,01,2020,1346,0130
4158,3,Mastercard,Debit,NO,2,6754.0,2010,No,01,2019,07,2009,1346,8971
4159,4,Visa,Credit,YES,1,3500.0,2020,No,02,2021,02,2020,1346,7294
4160,5,Visa,Debit,YES,1,14793.0,2020,No,03,2020,02,2020,1346,7905
4161,0,Mastercard,Debit,YES,2,44885.0,2020,No,11,2024,08,2011,1347,5943
4162,0,Mastercard,Credit,YES,2,14000.0,2011,No,12,2020,09,2009,1348,0002
4163,1,Visa,Debit,YES,2,18494.0,2007,No,02,2018,10,2005,1348,7377
4164,2,Visa,Credit,YES,2,14700.0,2011,No,03,2024,10,2009,1348,0401
4165,3,Mastercard,Debit (Prepaid),YES,1,69.0,2015,No,05,2020,05,2015,1348,1599
4166,0,Mastercard,Debit,YES,1,22234.0,2020,No,02,2020,01,2020,1349,0727
4167,1,Visa,Credit,YES,1,3600.0,2020,No,02,2023,01,2020,1349,2318
4168,0,Visa,Debit,YES,2,26255.0,2011,No,03,2023,01,2011,1350,3783
4169,1,Mastercard,Debit,YES,2,5500.0,2013,No,03,2020,04,2007,1350,8820
4170,2,Visa,Debit,YES,1,12323.0,2011,No,12,1997,12,1996,1350,9384
4171,3,Mastercard,Credit,YES,2,7100.0,2012,No,01,2024,04,2012,1350,9878
4172,0,Visa,Debit (Prepaid),YES,2,37.0,2009,No,09,2010,08,2008,1351,4188
4173,0,Mastercard,Credit,YES,1,19100.0,2009,No,01,2024,03,2008,1352,3866
4174,1,Mastercard,Credit,YES,2,11600.0,2012,No,01,2021,08,2008,1352,8132
4175,0,Visa,Debit,YES,2,8144.0,2012,No,06,2014,12,2011,1353,9152
4176,1,Visa,Debit (Prepaid),YES,2,53.0,2020,No,06,2024,02,2020,1353,4014
4177,2,Visa,Credit,YES,2,8000.0,2020,No,02,2020,02,2020,1353,4810
4178,3,Mastercard,Debit,YES,1,11919.0,2016,No,12,2024,03,2016,1353,0517
4179,4,Mastercard,Debit,YES,1,17889.0,2012,No,01,2022,02,2012,1353,7606
4180,0,Discover,Credit,YES,2,6300.0,2006,No,10,2022,12,2006,1354,8216
4181,1,Visa,Credit,YES,2,7900.0,2006,No,06,2021,10,2003,1354,3215
4182,2,Mastercard,Debit,YES,2,7995.0,2006,No,06,2020,09,2006,1354,2988
4183,0,Mastercard,Credit,YES,1,7900.0,2013,No,01,2022,04,2002,1355,7203
4184,1,Amex,Credit,YES,1,5900.0,2015,No,10,2022,03,2015,1355,0403
4185,2,Mastercard,Debit,YES,1,18200.0,2010,No,01,2020,07,2010,1355,2995
4186,3,Mastercard,Debit,YES,1,16502.0,2010,No,01,2022,10,2010,1355,2238
4187,4,Visa,Debit,YES,1,16726.0,2011,No,04,2023,06,2011,1355,7068
4188,0,Visa,Debit,YES,2,4140.0,2020,No,09,2024,01,2020,1356,3525
4189,0,Amex,Credit,YES,1,9000.0,2016,No,10,2014,08,2006,1357,9101
4190,1,Mastercard,Debit,YES,1,12868.0,2011,No,12,2022,06,2008,1357,7038
4191,2,Mastercard,Debit,YES,1,27773.0,2012,No,02,2020,06,2009,1357,9250
4192,0,Mastercard,Credit,YES,1,16400.0,2008,No,01,2014,11,2008,1358,6733
4193,1,Visa,Credit,YES,1,13000.0,2018,No,02,2022,01,2018,1358,5267
4194,2,Visa,Debit,YES,1,16465.0,2011,No,09,2022,02,2011,1358,1386
4195,3,Mastercard,Credit,YES,2,9000.0,2011,No,03,2021,10,2004,1358,0746
4196,4,Mastercard,Debit,YES,2,14961.0,2015,No,10,2024,07,2009,1358,1580
4197,5,Visa,Debit,YES,1,19791.0,2014,No,08,2023,10,2003,1358,8552
4198,6,Mastercard,Debit,YES,1,15771.0,2016,No,07,2016,07,2008,1358,9929
4199,7,Mastercard,Debit,YES,1,7702.0,2010,No,04,2024,02,2010,1358,2471
4200,0,Mastercard,Debit,YES,1,18729.0,2011,No,02,2024,03,2004,1359,6055
4201,1,Mastercard,Debit (Prepaid),NO,1,80.0,2011,No,10,2023,08,2011,1359,5369
4202,2,Visa,Debit (Prepaid),YES,1,86.0,2010,No,03,2024,06,2008,1359,0096
4203,0,Mastercard,Debit,NO,2,20138.0,2011,No,06,2020,08,2008,1360,2909
4204,1,Mastercard,Debit,NO,1,21335.0,2020,No,02,2020,02,2020,1360,9479
4205,2,Mastercard,Credit,YES,1,9300.0,2020,No,03,2022,02,2020,1360,8914
4206,3,Mastercard,Credit,YES,1,12600.0,2020,No,02,2020,02,2020,1360,2064
4207,4,Mastercard,Debit,YES,1,12899.0,2020,No,06,2023,01,2020,1360,7610
4208,0,Mastercard,Credit,YES,2,13500.0,2020,No,02,2020,02,2020,1361,2356
4209,1,Visa,Debit,YES,1,17432.0,2020,No,09,2024,01,2020,1361,5039
4210,0,Visa,Credit,NO,2,9700.0,2017,No,12,2012,09,2009,1362,8223
4211,1,Mastercard,Debit,YES,2,13016.0,2015,No,12,2024,08,2007,1362,0210
4212,2,Visa,Debit,YES,2,24459.0,2009,No,09,2004,03,1997,1362,4856
4213,0,Mastercard,Debit (Prepaid),YES,2,87.0,2007,No,06,2023,06,2002,1363,6442
4214,1,Mastercard,Credit,YES,2,13500.0,2007,No,07,2023,08,2007,1363,3350
4215,2,Visa,Debit (Prepaid),YES,2,89.0,2003,No,02,2023,11,1997,1363,6807
4216,3,Discover,Credit,YES,2,8300.0,2011,No,11,2021,09,2003,1363,7827
4217,4,Mastercard,Debit,YES,1,24481.0,2010,No,01,2021,11,2010,1363,8359
4218,0,Mastercard,Debit,NO,1,2808.0,2013,No,01,2017,11,2008,1364,6429
4219,1,Visa,Debit,YES,2,24835.0,2011,No,11,2014,06,2011,1364,5677
4220,2,Visa,Debit,YES,1,12078.0,2018,No,12,2004,10,2003,1364,8077
4221,3,Mastercard,Debit,YES,1,6257.0,2014,No,05,2022,03,2004,1364,6327
4222,0,Visa,Credit,YES,1,8400.0,2010,No,02,2023,06,2002,1365,2210
4223,1,Discover,Credit,YES,2,9900.0,2014,No,08,2020,08,2014,1365,5592
4224,2,Mastercard,Debit,YES,1,11818.0,2013,No,12,2022,02,2013,1365,8700
4225,0,Discover,Credit,YES,2,11300.0,2015,No,05,2022,10,2015,1366,5846
4226,0,Mastercard,Debit,YES,1,8833.0,2016,No,11,2024,07,2007,1367,7615
4227,1,Amex,Credit,YES,1,13400.0,2010,No,10,2022,12,2005,1367,5948
4228,2,Mastercard,Debit,YES,1,30753.0,2008,No,02,2024,05,2003,1367,5705
4229,0,Mastercard,Debit,YES,2,735.0,2020,No,04,2021,02,2020,1368,6949
4230,0,Mastercard,Debit,YES,1,17667.0,2011,No,02,2020,03,2007,1369,7136
4231,1,Mastercard,Debit,YES,1,14665.0,2020,No,02,2020,02,2020,1369,0933
4232,2,Visa,Debit,YES,2,14392.0,2011,No,05,2015,08,2010,1369,1466
4233,0,Mastercard,Credit,YES,2,14900.0,2013,No,07,2021,02,2013,1370,4576
4234,1,Mastercard,Debit,YES,1,19488.0,2015,No,10,2016,11,2015,1370,5209
4235,2,Visa,Debit (Prepaid),YES,1,84.0,2009,No,10,2009,09,2009,1370,3740
4236,3,Visa,Credit,YES,1,20100.0,2015,No,01,2016,11,2008,1370,2286
4237,0,Mastercard,Debit (Prepaid),YES,1,101.0,2011,No,03,2020,12,2011,1371,2333
4238,1,Mastercard,Debit,YES,1,11372.0,2009,No,07,2019,04,2008,1371,4586
4239,2,Mastercard,Debit,YES,1,21448.0,2013,No,04,2017,07,2013,1371,6266
4240,0,Visa,Debit,YES,2,19691.0,2011,No,03,2020,09,2006,1372,3689
4241,1,Visa,Debit,YES,2,14477.0,2008,No,05,2024,04,2008,1372,0031
4242,0,Visa,Debit,YES,2,17559.0,2006,No,06,2013,05,2006,1373,2746
4243,1,Visa,Debit,YES,1,24302.0,2010,No,10,2023,07,2010,1373,1119
4244,0,Visa,Debit,YES,2,8105.0,2009,No,11,2023,11,2007,1374,6355
4245,1,Mastercard,Debit (Prepaid),YES,2,59.0,2011,No,10,2020,01,2010,1374,0008
4246,2,Visa,Credit,YES,2,0.0,2012,No,01,2021,04,2012,1374,3555
4247,3,Mastercard,Debit,YES,2,15022.0,2011,No,01,2022,04,2011,1374,8594
4248,0,Mastercard,Debit,YES,2,27677.0,2006,No,12,2021,05,2005,1375,1792
4249,0,Visa,Debit,YES,1,11779.0,2020,No,02,2020,02,2020,1376,7547
4250,1,Mastercard,Credit,YES,1,9400.0,2020,No,01,2022,01,2020,1376,1474
4251,0,Mastercard,Debit,YES,2,17206.0,2010,No,01,2023,08,2008,1377,4156
4252,1,Mastercard,Debit,YES,1,18235.0,2007,No,06,2024,08,2007,1377,2244
4253,2,Mastercard,Debit,YES,1,25376.0,2020,No,12,2020,02,2020,1377,6920
4254,0,Mastercard,Debit,YES,2,17034.0,2007,No,11,2014,04,2007,1378,6390
4255,1,Visa,Debit (Prepaid),YES,2,33.0,2009,No,05,2020,08,2001,1378,4905
4256,2,Visa,Debit,YES,2,20114.0,2009,No,04,2020,01,2009,1378,1205
