merchant_id,merchant_source_id,merchant_city,merchant_state,zip,mcc
16173,-2744911404133435018,Winthrop,MA,2152.0,5812
16174,-7370233755700355523,Clinton Township,MI,48038.0,7832
16175,-6133837996552398523,Cosby,TN,37722.0,5921
16176,1917517617315869134,Shelbyville,IN,46176.0,5499
16177,3701021862378547484,Tonawanda,NY,14150.0,4900
16178,-1288082279022882052,Santiago,Chile,Unknown,5499
16179,-2916542501422915698,Henderson,NC,27536.0,5712
16180,-1860679736122703744,Fort Walton Beach,FL,32547.0,5621
16181,3952145593743244256,San Jose,CA,95111.0,7538
16182,8566865120539301969,Scottsdale,AZ,85260.0,6300
16183,-3345936507911876459,Kokomo,IN,46902.0,7538
16184,-7897351443885665107,Las Vegas,NV,89122.0,5812
16185,-1288082279022882052,Wellington,OH,44090.0,5499
16186,1917517617315869134,Manly,IA,50456.0,5499
16187,1025119867253951411,Janesville,WI,53546.0,5411
16188,-4500542936415012428,Brooklyn,NY,11211.0,5814
16189,-1736972170699995008,Riverside,IA,52327.0,5812
16190,-1255882062554874739,Kirkland,WA,98033.0,5912
16191,-5162038175624867091,Cullman,AL,35057.0,5541
16192,3877575205941217871,Eaton,IN,47338.0,4900
16193,-3330831862183996948,Henrico,VA,23228.0,4900
16194,3738835232404770339,Black Diamond,WA,98010.0,5310
16195,-8826348804033622422,Spiro,OK,74959.0,5411
16196,8658588152404296812,Muscle Shoals,AL,35661.0,7538
16197,3094436495756824063,Niagara Falls,NY,14303.0,7832
16198,-1288082279022882052,Hubbard,OH,44425.0,5499
16199,3397452747792109772,San Benito,TX,78586.0,5541
16200,-727612092139916043,London,United Kingdom,Unknown,5411
16201,1913477460590765860,Caledonia,MN,55921.0,5300
16202,4722913068560264812,Fort Lauderdale,FL,33312.0,5411
16203,-8030819893848131443,Memphis,TN,38104.0,5411
16204,1799189980464955940,Ontario,CA,91764.0,5499
16205,-4191425613099110081,Columbia City,IN,46725.0,7538
16206,9057735476014445185,Maple Shade,NJ,8052.0,5311
16207,-7930876999074019454,Brooklyn,NY,11210.0,7210
16208,2027553650310142703,Puerto Vallarta,Mexico,Unknown,5541
16209,-1933728774163337393,Dublin,GA,31021.0,8011
16210,-4361065249903032213,Taylor,MI,48180.0,7538
16211,-3220758452254689706,Thousand Oaks,CA,91362.0,5311
16212,-6738340320657348028,Whitesboro,TX,76273.0,7538
16213,7479593622964634169,Pleasant Hill,LA,71065.0,5311
16214,4081535247279879452,Topsfield,MA,1983.0,5541
16215,3397452747792109772,Bartlesville,OK,74006.0,5541
16216,4602992402181741703,Owego,NY,13827.0,7230
16217,-586816196346455658,Wailuku,HI,96793.0,5932
16218,5248017146251749321,North Chili,NY,14514.0,5912
16219,483490033258680568,Landenberg,PA,19350.0,3504
16220,-1466890984676100456,Longwood,FL,32750.0,5912
16221,-5570519099596644881,Garland,TX,75040.0,5912
16222,-5467922351692495955,Wenatchee,WA,98801.0,5912
16223,1913477460590765860,Clarkson,KY,42726.0,5300
16224,6441819608878242256,Huntington,NY,11743.0,5300
16225,-8566951830324093739,Bloomington,IN,47404.0,3640
16226,-112121233619748226,Poughkeepsie,NY,12603.0,3509
16227,6661973303171003879,Ellicott City,MD,21043.0,5211
16228,6098563624419731578,Forest,OH,45843.0,4214
16229,-245178307025547046,Fort Lauderdale,FL,33313.0,5311
16230,-245178307025547046,Chicago Heights,IL,60411.0,5311
16231,-1417747045429119964,Jackson,MS,39213.0,8099
16232,6135208568923449408,Monroe,CT,6468.0,9402
16233,-559947571959969724,Kokomo,IN,46901.0,5912
16234,6091778774361517457,Naruna,VA,24576.0,5411
16235,97032797689821735,Victoria,TX,77901.0,5411
16236,-8254405722253003769,Reeseville,WI,53579.0,5499
16237,-2790592094692752984,Bridgeport,TX,76426.0,5621
16238,1799189980464955940,Tokyo,Japan,Unknown,5499
16239,-5475680618560174533,Glendora,CA,91741.0,5942
16240,1913477460590765860,Colbert,WA,99005.0,5300
16241,7541803837607240751,Danielsville,GA,30633.0,7210
16242,3189517333335617109,Anderson,CA,96007.0,5311
16243,2596124250766755506,Dallas,TX,75238.0,4900
16244,2060537350507127866,Novi,MI,48375.0,8021
16245,107591458497181507,Baton Rouge,LA,70815.0,5661
16246,9057735476014445185,Meridian,TX,76665.0,5311
16247,8246766035801644716,Detroit,MI,48238.0,5812
16248,-3220758452254689706,Errol,NH,3579.0,5311
16249,-3149804395519384174,Phoenix,AZ,85009.0,7832
16250,7777070359078095833,Pompano Beach,FL,33064.0,5411
16251,-548724216454720206,Dallas,TX,75252.0,4900
16252,-4334232547381218591,Atlanta,GA,30310.0,5541
16253,-3345936507911876459,Allen,TX,75002.0,7538
16254,-4282466774399734331,Spring Hill,KS,66083.0,4829
16255,4955672522490241287,Mountlake Terrace,WA,98043.0,8099
16256,-4282466774399734331,Derry,PA,15627.0,4829
16257,-6761066196029841443,Garland,TX,75043.0,5310
16258,9022091715520713688,Green Bay,WI,54302.0,7210
16259,2027553650310142703,Arlington,VA,22203.0,5541
16260,-5475680618560174533,Montgomery,AL,36123.0,5942
16261,-4500542936415012428,Norwalk,CT,6854.0,5814
16262,-6761066196029841443,Houston,TX,77099.0,5310
16263,-6380232772327219248,Fairfield,CT,6824.0,3393
16264,-1288082279022882052,Lynchburg,VA,24502.0,5499
16265,6698459923198770712,Montgomery,AL,36117.0,4814
16266,97032797689821735,Santa Maria,CA,93454.0,5411
16267,-4282466774399734331,Kansas City,MO,64154.0,4829
16268,5205099864768539121,Port Allen,LA,70767.0,5812
16269,-7807051024009846392,Lake Zurich,IL,60047.0,3684
16270,-5475680618560174533,East Greenville,PA,18041.0,5942
16271,-7907037082960594664,Montgomery,AL,36117.0,7210
16272,7394040836998340326,Pinole,CA,94564.0,5411
16273,-5581123930363301609,Aurora,CO,80014.0,5311
16274,6135208568923449408,Brooklyn,NY,11216.0,9402
16275,-3345936507911876459,Atlanta,GA,31139.0,7538
16276,-245178307025547046,Miami,FL,33134.0,5311
16277,1079142166548114434,Hope,IN,47246.0,5411
16278,-8901175787668811922,Mesa,AZ,85213.0,5912
16279,6338534228700542999,Oshkosh,WI,54901.0,7995
16280,-872958966623767430,Monroe,NC,28112.0,4900
16281,-3345936507911876459,Rohnert Park,CA,94928.0,7538
16282,-8037533072354034022,Port Orange,FL,32128.0,5912
16283,-910855276433200370,Phoenix,AZ,85086.0,5813
16284,1567354677671050345,Pawling,NY,12564.0,5300
16285,2027553650310142703,Lebanon,MO,65536.0,5541
16286,3430604058674326649,Narberth,PA,19072.0,5912
16287,3189517333335617109,Bangor,PA,18013.0,5311
16288,-5179039634885174835,Cassville,MO,65625.0,5310
16289,-4971611883366137530,Olathe,KS,66062.0,5411
16290,3639123430068731390,Lakeland,FL,33810.0,5814
16291,-2255531709634036557,Marion Center,PA,15759.0,5655
16292,-8826348804033622422,Henderson,TX,75652.0,5411
16293,6098563624419731578,Wrentham,MA,2093.0,4214
16294,-1368157445706054090,Odenville,AL,35120.0,7538
16295,7834055923142137930,Indio,CA,92201.0,3395
16296,-3395538998277081094,Fayetteville,NC,28311.0,5311
16297,4081535247279879452,Mesquite,TX,75181.0,5541
16298,-5904116920141006298,Chatham,IL,62629.0,5719
16299,-3951337662786770251,Lockport,LA,70374.0,7832
16300,7974916038582231047,Thompsons Station,TN,37179.0,8041
16301,-6962142616189135568,Tappan,NY,10983.0,5300
16302,5902055373825362947,Chattanooga,TN,37415.0,5310
16303,-3345936507911876459,Citrus Heights,CA,95621.0,7538
16304,-1046622217034093949,Chesterfield,VA,23832.0,5812
16305,-3345936507911876459,Naples,FL,34120.0,7538
16306,3784216762654776453,Chicago,IL,60619.0,5300
16307,-4282466774399734331,Alexandria,VA,22305.0,4829
16308,-4649849266203844449,Ardsley,NY,10502.0,5411
16309,-5452252274265826855,Dallas,TX,75238.0,5300
16310,-2916542501422915698,Panama City,FL,32404.0,5719
16311,-4165113276114754346,West Covina,CA,91792.0,7538
16312,97032797689821735,Queensbury,NY,12804.0,5411
16313,7090007146061848045,Palm Bay,FL,32905.0,5261
16314,-446595155462559370,Whites Creek,TN,37189.0,5211
16315,4722913068560264812,Port Arthur,TX,77642.0,5411
16316,-2570344892956562516,Gardena,CA,90248.0,5812
16317,-7574074184951853847,Manchester,NH,3104.0,5310
16318,652019392875028005,Chantilly,VA,20152.0,5912
16319,4751695835751691036,Manchester,TN,37355.0,5814
16320,4722913068560264812,Auburn,AL,36832.0,5411
16321,5589549235084495379,Rush,NY,14543.0,5813
16322,-1288082279022882052,Syracuse,NE,68446.0,5499
16323,-1046622217034093949,San Diego,CA,92129.0,5812
16324,-5162038175624867091,North Richland Hills,TX,76180.0,5541
16325,2884193360641017720,Morrisonville,NY,12962.0,5311
16326,-3675263868242107872,Carthage,NY,13619.0,7922
16327,5817218446178736267,Centre,AL,35960.0,5912
16328,6698459923198770712,Owings,MD,20736.0,4814
16329,-5053984218252036458,Hauppauge,NY,11788.0,8062
16330,-5128546002621732089,Ottawa Lake,MI,49267.0,5812
16331,-6569190148440758431,Hampstead,MD,21074.0,5300
16332,-5475680618560174533,Melville,NY,11747.0,5942
16333,8536599625128755374,Murrieta,CA,92563.0,5310
16334,-9124970903081131467,North Bend,OR,97459.0,5912
16335,-8405285785047681224,Patterson,LA,70392.0,5651
16336,-4282466774399734331,Malta,MT,59538.0,4829
16337,-1612219785829480227,Belford,NJ,7718.0,3387
16338,1937316881651633744,Ripon,CA,95366.0,5912
16339,3563651025892088942,Wilton,CT,6897.0,5651
16340,-245178307025547046,Avondale,AZ,85323.0,5311
16341,-8336717350190382218,Van Nuys,CA,91411.0,5812
16342,-6733002194182894689,Palm Coast,FL,32137.0,6300
16343,-6380232772327219248,Lindenhurst,NY,11757.0,3393
16344,3639123430068731390,Rock City,IL,61070.0,5814
16345,6666504894937430109,Westminster,MD,21157.0,5499
16346,4543443305485415531,Alpine,UT,84004.0,4121
16347,-4981217522239550116,Charlotte,TN,37036.0,5921
16348,-1825917044178068901,Sammamish,WA,98075.0,5912
16349,97032797689821735,Salem,CT,6420.0,5411
16350,-5616479791728520119,Sammamish,WA,98075.0,5813
16351,-7052069146128772826,Cancun,Mexico,Unknown,5814
16352,2564473419168452049,Palm Bay,FL,32907.0,5921
16353,-5162038175624867091,Anaheim,CA,92802.0,5541
16354,-2069822707897623123,Dallas,TX,75206.0,7538
16355,4751695835751691036,Quakertown,PA,18951.0,5814
16356,7343221873949317898,Miami,FL,33194.0,5310
16357,-1288082279022882052,Elko,NV,89801.0,5499
16358,-5475680618560174533,Wilmot,NH,3287.0,5942
16359,4575635529089477215,Camas,WA,98607.0,5411
16360,4751695835751691036,Clarks Hill,SC,29821.0,5814
16361,-4334232547381218591,Hillsdale,NJ,7642.0,5541
16362,1139640404793641563,Des Moines,IA,50314.0,5541
16363,-1288082279022882052,Fort Worth,TX,76119.0,5499
16364,3155069015839214947,Woonsocket,RI,2895.0,5411
16365,-9026687023736420810,Detroit,MI,48235.0,8049
16366,5411351787645446264,Houston,TX,77058.0,5411
16367,8080934608468946743,South Amboy,NJ,8879.0,5310
16368,-6161792371494728879,Madison,AL,35758.0,3389
16369,-245178307025547046,Minneapolis,MN,55419.0,5311
16370,-7361194486450145197,Woonsocket,RI,2895.0,5300
16371,5474320255037684877,Burlington,IA,52601.0,5912
16372,-7774824977160202376,Spearfish,SD,57783.0,4121
16373,735838507293994316,Philadelphia,PA,19148.0,7832
16374,-5475680618560174533,Redford,MI,48239.0,5942
16375,1799189980464955940,Bessemer,AL,35023.0,5499
16376,-727612092139916043,Memphis,TN,38134.0,5411
16377,-5624843686576836279,Lancaster,PA,17602.0,7832
16378,-5467922351692495955,Cleveland,OH,44118.0,5912
16379,-5467922351692495955,Westminster,CA,92683.0,5912
16380,-831499263336946369,Sherman,TX,75090.0,5812
16381,-5475680618560174533,Olympia,WA,98516.0,5942
16382,6689171730443046221,Pana,IL,62557.0,5300
16383,-1612219785829480227,Mcminnville,OR,97128.0,3387
16384,3991321433720498482,Los Angeles,CA,90029.0,3405
16385,7365686701701843961,Tuscaloosa,AL,35405.0,7349
16386,1799189980464955940,Byron,IL,61010.0,5499
16387,8309283875286029864,Toledo,OH,43608.0,5912
16388,-2916542501422915698,Madison,WI,53711.0,5719
16389,-245178307025547046,La Verne,CA,91750.0,5311
16390,9112949988410122597,Palisades Park,NJ,7650.0,5411
16391,2576662850920049383,Chesapeake,VA,23323.0,5812
16392,965157880875287544,San Diego,CA,92123.0,5310
16393,6135208568923449408,Lake Forest,CA,92630.0,9402
16394,-8733402887366759764,Connellys Springs,NC,28612.0,5814
16395,4081535247279879452,Bumpass,VA,23024.0,5541
16396,3855891178928027586,Wilmette,IL,60091.0,7832
16397,-5624843686576836279,South San Francisco,CA,94080.0,7832
16398,4220239106579691834,The Colony,TX,75056.0,5300
16399,2027553650310142703,Fayetteville,TN,37334.0,5541
16400,6666504894937430109,Easton,PA,18042.0,5499
16401,-4051610135453927412,Ray City,GA,31645.0,5541
16402,7522433618679272954,New York,NY,10174.0,5411
16403,-7593398713803847920,Martinsburg,WV,25401.0,8021
16404,-4226019005952814914,Mount Holly,NC,28120.0,5300
16405,-7807051024009846392,Brussels,Belgium,Unknown,3684
16406,1799189980464955940,Plymouth,MI,48170.0,5499
16407,-5581123930363301609,New York,NY,10027.0,5311
16408,838425044734233142,Memphis,TN,38134.0,4814
16409,471694273140642553,Joplin,MO,64801.0,5813
16410,3046913981875108707,Kenosha,WI,53144.0,5651
16411,-4781591103977772206,Baldwin Park,CA,91706.0,8049
16412,-944234426832584524,Parrish,AL,35580.0,5912
16413,4450266198585938025,Columbia City,IN,46725.0,8011
16414,-7525484183157619079,Eastpointe,MI,48021.0,5812
16415,6515958179707503471,Pocatello,ID,83205.0,4121
16416,8550791288160354989,Leland,IL,60531.0,5411
16417,97032797689821735,North Richland Hills,TX,76180.0,5411
16418,-2268954467863475803,Tecate,CA,91980.0,6300
16419,-6872587522861823113,Abilene,TX,79605.0,5912
16420,7367884843641153035,Hitchcock,TX,77563.0,5411
16421,1799189980464955940,Pacolet,SC,29372.0,5499
16422,-4500542936415012428,Mobile,AL,36693.0,5814
16423,4751695835751691036,Soledad,CA,93960.0,5814
16424,6181510752141427450,Houston,TX,77032.0,7538
16425,-2165325134182579556,Argonia,KS,67004.0,5311
16426,-5261424089423404718,Vienna,VA,22182.0,5310
16427,-1046622217034093949,Beaver Dam,WI,53916.0,5812
16428,-4130097094362302438,Rutherford,NJ,7070.0,7538
16429,-5467922351692495955,New York,NY,10003.0,5912
16430,-2875591367527402451,Waterloo,IA,50703.0,7538
16431,-5467922351692495955,Yadkinville,NC,27055.0,5912
16432,-2472481739355111587,Russell Springs,KY,42642.0,7538
16433,1715299929786123066,Orange,NJ,7050.0,3722
16434,8024016504084824196,Menasha,WI,54952.0,5411
16435,-1288082279022882052,Pleasant Hill,IL,62366.0,5499
16436,1799189980464955940,Johnston,IA,50131.0,5499
16437,-3187084762176296252,Abilene,TX,79605.0,5300
16438,5205099864768539121,Gadsden,AL,35904.0,5812
16439,-5467922351692495955,Marion,IA,52302.0,5912
16440,838425044734233142,Gilbert,AZ,85296.0,4814
16441,8983280616202222199,New Bremen,OH,45869.0,5921
16442,-5162038175624867091,Guston,KY,40142.0,5541
16443,1913477460590765860,Baltimore,MD,21209.0,5300
16444,-4951456929562571702,Warren,OH,44485.0,5411
16445,2703666255326281782,Anacoco,LA,71403.0,5813
16446,-6242966540964269243,Westlake,OH,44145.0,5300
16447,-5883575863700243097,Ellicott City,MD,21043.0,7210
16448,-5162038175624867091,La Habra,CA,90631.0,5541
16449,-4282466774399734331,Chicago Heights,IL,60411.0,4829
16450,4137105782927315270,Cleveland,OH,44104.0,5813
16451,-5467922351692495955,Albany,NY,12208.0,5912
16452,6813275698038600348,Saint Albans,NY,11412.0,5310
16453,6794209446547541998,Tulsa,OK,74137.0,7538
16454,-1492646238775739519,Cookeville,TN,38501.0,5912
16455,-8106635558441891249,Dallas,TX,75211.0,5411
16456,1799189980464955940,Waukesha,WI,53188.0,5499
16457,1704172588052121931,Dallas,TX,75254.0,5812
16458,5753024633661164610,Lumberton,NC,28360.0,5311
16459,-5581123930363301609,Westminster,CA,92683.0,5311
16460,512297140655995957,Rome,Italy,Unknown,7230
16461,8213872689818221262,Parkville,MD,21234.0,5651
16462,-4282466774399734331,Anaconda,MT,59711.0,4829
16463,916735376026675574,Washington Court House,OH,43160.0,5411
16464,6098563624419731578,Brooklyn,NY,11218.0,4214
16465,718702751643221958,Naples,FL,34109.0,7230
16466,-1803790174321062994,Lexington,KY,40509.0,5912
16467,5058487564331092582,New York,NY,10128.0,4121
16468,-984444807771159720,San Antonio,TX,78230.0,5814
16469,-4334232547381218591,Mesa,AZ,85202.0,5541
16470,-1369725320010928798,Andrews,SC,29510.0,5813
16471,-1046622217034093949,North Aurora,IL,60542.0,5812
16472,9057735476014445185,Keystone Heights,FL,32656.0,5311
16473,5635149107864437182,Stratford,CT,6614.0,7832
16474,97032797689821735,Wellesley,MA,2482.0,5411
16475,5753024633661164610,Millington,TN,38053.0,5311
16476,487922657079311803,Simpsonville,SC,29680.0,8021
16477,7834055923142137930,Spearman,TX,79081.0,3395
16478,8398551803500726853,Seligman,AZ,86337.0,5411
16479,638078229358615167,Alvin,TX,77511.0,8099
16480,6576884879831183030,Germantown,MD,20876.0,4121
16481,-3238643787732524716,Panama City,FL,32401.0,5300
16482,97032797689821735,Kansas City,KS,66102.0,5411
16483,-303858256154265716,Chesterfield,VA,23832.0,5251
16484,4961708275382600105,Green Bay,WI,54302.0,7538
16485,-1288082279022882052,Helena,MT,59604.0,5499
16486,-5467922351692495955,Quakertown,PA,18951.0,5912
16487,7834055923142137930,Streamwood,IL,60107.0,3395
16488,-5624843686576836279,Chicago,IL,60619.0,7832
16489,6698459923198770712,Indianapolis,IN,46234.0,4814
16490,-611241770540791933,Turlock,CA,95382.0,5300
16491,2014415025365642379,Skiatook,OK,74070.0,5921
16492,-1288082279022882052,Rumney,NH,3266.0,5499
16493,-3739862438923451178,Hanover,PA,17331.0,7832
16494,4729059323562238675,Mesa,AZ,85202.0,7230
16495,2323892923213314869,Saint Cloud,FL,34771.0,5310
16496,-1228490711950930014,Shelbyville,KY,40065.0,5813
16497,901588228438281923,Colorado Springs,CO,80913.0,7230
16498,97032797689821735,Baltimore,MD,21224.0,5411
16499,-7146670748125200898,Salt Lake City,UT,84104.0,5970
16500,1799189980464955940,Manteca,CA,95337.0,5499
16501,-1677177681046431359,Greenville,SC,29609.0,5310
16502,7069584154815291371,Lordsburg,NM,88045.0,5812
16503,-8066387952432680374,Burlington,IA,52601.0,5921
16504,-4616302287236460936,Cookeville,TN,38501.0,5300
16505,1799189980464955940,Henrico,VA,23233.0,5499
16506,309536160951779042,Austin,TX,78728.0,5812
16507,5186823348270153382,Columbia City,IN,46725.0,5300
16508,-4282466774399734331,Austin,MN,55912.0,4829
16509,2959509002096832061,Irvington,NY,10533.0,5310
16510,-585087845406672476,Seaside,CA,93955.0,5310
16511,97032797689821735,Ontario,CA,91764.0,5411
16512,-6051213063999689598,Sacramento,CA,95822.0,5912
16513,3524970472518825413,Plymouth,MI,48170.0,8049
16514,-5475680618560174533,East Hartford,CT,6108.0,5942
16515,8080934608468946743,Philadelphia,PA,19147.0,5310
16516,6666504894937430109,Milwaukee,WI,53210.0,5499
16517,-5162038175624867091,Denton,MD,21629.0,5541
16518,-4282466774399734331,Dadeville,AL,36853.0,4829
16519,-3693650930986299431,Lancaster,SC,29720.0,4814
16520,6417401275364607164,Chula Vista,CA,91913.0,5300
16521,-6097400410993319981,Brooklyn,NY,11212.0,5912
16522,4751695835751691036,Rolla,MO,65401.0,5814
16523,-8566951830324093739,Toppenish,WA,98948.0,3640
16524,8878665205966093747,Memphis,TN,38105.0,5411
16525,4722913068560264812,Austin,TX,78717.0,5411
16526,-4264084702376515779,Brooklyn,NY,11232.0,5310
16527,-4282466774399734331,Louisville,CO,80027.0,4829
16528,-9190772958786841530,Jericho,NY,11753.0,5813
16529,7874222190231550011,Pomfret,MD,20675.0,5411
16530,2830254507011097579,Shelton,CT,6484.0,5921
16531,-2472481739355111587,Shepherdsville,KY,40165.0,7538
16532,-112121233619748226,Cabo San Lucas,Mexico,Unknown,3509
16533,-1288082279022882052,Woodstock,NY,12498.0,5499
16534,1913477460590765860,Federal Way,WA,98003.0,5300
16535,-5162038175624867091,Saint Albans,NY,11412.0,5541
16536,-4500542936415012428,Gadsden,AL,35903.0,5814
16537,-8970274216691131522,Fargo,ND,58103.0,8011
16538,4722913068560264812,Monterey,CA,93940.0,5411
16539,3171382754142664378,Orlando,FL,32814.0,5411
