transaction_id,card_id,merchant_id,year,month,day,time,amount,use_chip,errors,is_fraud
86016,2034,4193,2019,7,19,13:59,8.42,Chip Transaction,No Error,No
86017,2713,28202,2007,9,26,22:13,50.22,Swipe Transaction,No Error,No
86018,588,354,2007,12,30,12:00,25.8,Online Transaction,No Error,Yes
86019,2420,7231,2010,11,6,14:16,163.42,Swipe Transaction,No Error,No
86020,5591,18,2019,7,20,07:06,3.4,Online Transaction,No Error,No
86021,626,13900,2010,9,15,08:29,11.27,Swipe Transaction,No Error,No
86022,3783,10951,2016,5,18,11:00,66.67,Chip Transaction,No Error,No
86023,1845,728,2009,11,10,16:32,62.0,Swipe Transaction,No Error,No
86024,1317,17746,2011,7,20,16:57,35.97,Swipe Transaction,No Error,No
86025,3076,6240,2013,9,28,05:31,85.59,Swipe Transaction,No Error,No
86026,5461,5668,2016,10,7,15:46,49.62,Chip Transaction,No Error,No
86027,5478,406,2018,12,26,15:19,52.31,Chip Transaction,No Error,Yes
86028,2738,1815,2008,8,2,11:45,22.11,Swipe Transaction,No Error,No
86029,350,28203,2016,6,5,20:12,67.93,Chip Transaction,No Error,Yes
86030,5097,413,2018,2,5,16:06,94.05,Chip Transaction,No Error,Yes
86031,5460,8740,2006,7,5,16:38,53.55,Swipe Transaction,No Error,No
86032,5161,20596,2014,9,23,06:42,37.58,Swipe Transaction,No Error,No
86033,2498,10216,2012,12,3,23:28,76.0,Swipe Transaction,No Error,No
86034,2720,73,2017,3,14,17:23,26.15,Online Transaction,No Error,No
86035,2642,8899,2019,3,12,13:38,40.06,Online Transaction,No Error,No
86036,1200,49,2013,5,31,11:45,99.51,Online Transaction,No Error,No
86037,118,413,2019,8,24,14:21,51.78,Chip Transaction,No Error,Yes
86038,3759,2726,2012,3,2,09:28,5.21,Swipe Transaction,No Error,No
86039,778,28204,2018,1,12,18:56,-62.0,Chip Transaction,No Error,No
86040,109,15,2017,1,5,13:18,2.76,Online Transaction,No Error,No
86041,386,27713,2013,2,8,17:28,37.05,Swipe Transaction,No Error,No
86042,2675,4221,2000,12,22,03:27,12.05,Swipe Transaction,No Error,No
86043,1906,11562,2016,3,18,11:21,5.72,Chip Transaction,No Error,No
86044,4122,10844,2018,2,10,14:02,21.67,Chip Transaction,No Error,No
86045,3498,8186,2012,5,19,06:23,35.78,Swipe Transaction,No Error,No
86046,1843,5759,2018,3,25,19:55,27.08,Chip Transaction,No Error,No
86047,490,5536,2010,1,28,13:39,0.41,Swipe Transaction,No Error,No
86048,6113,49,2016,11,24,11:04,303.73,Online Transaction,No Error,Yes
86049,4590,1853,2014,11,3,21:10,160.2,Online Transaction,No Error,No
86050,3135,28205,2010,5,11,10:45,14.91,Swipe Transaction,No Error,No
86051,6096,4669,2008,5,21,19:48,100.0,Swipe Transaction,No Error,No
86052,1521,28206,2016,1,30,16:46,27.99,Swipe Transaction,No Error,No
86053,1191,17072,2012,2,13,11:02,140.0,Swipe Transaction,No Error,No
86054,3932,187,2019,3,7,13:31,55.36,Online Transaction,No Error,No
86055,4928,49,2014,4,28,18:09,73.44,Online Transaction,No Error,No
86056,425,19214,2012,2,22,06:27,33.78,Swipe Transaction,No Error,No
86057,3496,23061,2010,11,3,17:44,12.89,Swipe Transaction,No Error,No
86058,143,1159,2010,8,16,13:21,188.95,Online Transaction,Bad Card Number,Yes
86059,1254,5409,2012,7,17,11:16,25.04,Swipe Transaction,No Error,No
86060,850,6220,2017,10,22,21:01,35.76,Chip Transaction,No Error,No
86061,1961,2329,2006,3,3,17:58,-52.0,Swipe Transaction,No Error,No
86062,549,28207,2019,12,4,08:47,10.04,Chip Transaction,No Error,No
86063,5063,28208,2001,8,2,16:51,10.03,Swipe Transaction,No Error,No
86064,1043,28209,1998,5,21,12:12,145.37,Swipe Transaction,No Error,No
86065,2405,5222,2004,10,9,12:25,100.0,Swipe Transaction,No Error,No
86066,4304,1886,2017,1,13,08:04,18.98,Chip Transaction,No Error,No
86067,2439,3313,2011,12,20,17:55,14.83,Swipe Transaction,No Error,No
86068,267,123,2010,2,7,09:42,3.46,Online Transaction,No Error,Yes
86069,2399,6305,2018,2,23,12:15,8.94,Swipe Transaction,No Error,No
86070,6039,4538,2016,11,21,12:58,15.9,Chip Transaction,No Error,No
86071,4071,1120,2010,10,17,10:45,115.35,Online Transaction,No Error,Yes
86072,4457,353,2019,5,13,19:45,207.64,Online Transaction,No Error,No
86073,1250,107,2015,8,6,11:02,12.62,Chip Transaction,No Error,No
86074,1467,9106,2019,1,6,09:04,1.5,Chip Transaction,No Error,No
86075,2351,65,2019,2,26,06:50,9.72,Chip Transaction,No Error,No
86076,5245,245,2010,11,8,14:17,8.88,Online Transaction,No Error,Yes
86077,4635,2825,2017,12,18,20:04,7.29,Chip Transaction,No Error,No
86078,5196,413,2018,10,1,19:42,9.94,Chip Transaction,No Error,Yes
86079,4337,7827,2016,10,4,15:55,1.45,Online Transaction,No Error,Yes
86080,4048,5768,2017,6,23,08:23,181.0,Chip Transaction,No Error,No
86081,2693,1238,2018,7,25,09:34,125.63,Swipe Transaction,No Error,No
86082,5373,28210,1999,3,21,17:08,-309.0,Swipe Transaction,No Error,No
86083,4151,15,2016,5,6,19:19,31.18,Online Transaction,No Error,No
86084,5525,9616,2015,6,18,19:00,56.63,Chip Transaction,No Error,No
86085,1795,4145,2011,8,5,09:08,84.0,Swipe Transaction,No Error,No
86086,5238,15,2013,11,25,16:31,26.55,Online Transaction,No Error,No
86087,220,28211,2007,2,3,14:19,62.0,Swipe Transaction,No Error,No
86088,5535,21248,2004,7,20,15:14,-79.0,Swipe Transaction,No Error,No
86089,3908,25222,2006,8,20,21:54,72.77,Swipe Transaction,No Error,No
86090,4441,15,2012,7,13,11:23,53.35,Online Transaction,Bad Expiration,No
86091,1415,15,2008,1,24,14:12,20.13,Online Transaction,No Error,No
86092,397,36,2007,10,17,15:40,116.99,Online Transaction,No Error,Yes
86093,2756,244,2019,2,19,13:59,14.92,Chip Transaction,No Error,Yes
86094,2012,4306,2019,1,31,07:07,29.12,Chip Transaction,No Error,No
86095,5395,28212,2006,12,6,21:49,60.16,Swipe Transaction,No Error,No
86096,5462,23,2013,7,29,15:24,56.15,Online Transaction,Insufficient Balance,Yes
86097,2713,74,2002,10,28,13:28,60.0,Swipe Transaction,Insufficient Balance,No
86098,1374,11065,2019,6,25,15:53,15.68,Chip Transaction,No Error,No
86099,79,28213,2008,11,21,13:40,57.87,Swipe Transaction,No Error,No
86100,3120,486,2015,5,17,11:05,132.21,Online Transaction,No Error,Yes
86101,2324,2748,2019,6,24,07:24,2.65,Chip Transaction,No Error,No
86102,1000,28214,2013,3,3,19:31,92.0,Swipe Transaction,No Error,No
86103,1452,9,2017,5,8,07:38,24.0,Online Transaction,No Error,No
86104,3611,5036,2006,5,18,07:59,1.55,Swipe Transaction,No Error,No
86105,377,1835,2011,5,9,12:54,0.04,Swipe Transaction,No Error,No
86106,3880,14933,2009,11,2,17:06,115.98,Swipe Transaction,No Error,No
86107,5193,28215,2013,1,23,15:07,64.55,Swipe Transaction,No Error,No
86108,1351,21128,2011,12,28,07:07,61.24,Swipe Transaction,No Error,No
86109,3352,632,2015,12,5,13:51,237.0,Online Transaction,No Error,Yes
86110,936,5598,2019,10,17,12:16,100.0,Chip Transaction,No Error,No
86111,2329,28216,2016,6,7,06:20,3.16,Chip Transaction,No Error,No
86112,100,16407,2011,6,16,18:53,193.97,Swipe Transaction,No Error,No
86113,2648,935,2015,6,24,08:23,4.26,Chip Transaction,No Error,No
86114,3829,6889,2011,1,1,14:42,25.31,Swipe Transaction,No Error,No
86115,100,28217,2019,2,16,08:29,39.77,Chip Transaction,No Error,No
86116,2903,28218,2018,9,5,16:25,34.56,Chip Transaction,No Error,No
86117,2758,3884,2008,5,30,07:58,285.0,Online Transaction,No Error,Yes
86118,2733,28219,2011,5,2,18:19,98.46,Swipe Transaction,No Error,No
86119,4132,15,2004,12,20,16:53,42.68,Online Transaction,No Error,No
86120,2696,1520,2010,2,12,13:01,3.68,Swipe Transaction,No Error,Yes
86121,2401,15125,2012,11,13,09:40,4.17,Swipe Transaction,No Error,No
86122,2458,25720,2015,11,12,14:10,15.43,Chip Transaction,No Error,No
86123,736,9099,2007,4,12,17:25,83.44,Swipe Transaction,Insufficient Balance,No
86124,2475,28220,2005,11,8,14:33,586.66,Swipe Transaction,No Error,No
86125,1758,28221,2012,4,21,14:33,21.91,Swipe Transaction,No Error,No
86126,4931,20111,2005,2,28,20:18,161.52,Swipe Transaction,No Error,No
86127,2296,42,2016,8,1,12:36,32.45,Online Transaction,No Error,No
86128,414,430,2001,5,21,11:54,8.48,Swipe Transaction,No Error,No
86129,4617,27102,2019,4,11,11:11,9.84,Swipe Transaction,No Error,No
86130,4939,3015,2016,12,19,15:53,57.35,Chip Transaction,No Error,No
86131,3791,28222,2012,8,14,17:12,58.61,Swipe Transaction,No Error,No
86132,1196,9,2009,4,25,21:24,15.58,Online Transaction,No Error,No
86133,386,28223,2012,7,23,11:12,8.74,Swipe Transaction,No Error,No
86134,3610,23957,2018,7,26,09:53,40.1,Chip Transaction,No Error,No
86135,3352,12313,2010,5,14,17:29,46.49,Swipe Transaction,No Error,No
86136,4286,28224,2019,6,20,06:24,4.2,Chip Transaction,No Error,No
86137,1715,5986,2007,10,4,06:09,37.44,Swipe Transaction,No Error,No
86138,3280,9296,2010,6,6,23:36,99.0,Swipe Transaction,No Error,No
86139,4329,2793,2017,3,10,11:05,15.17,Chip Transaction,No Error,No
86140,2706,3406,2016,9,23,22:13,53.72,Swipe Transaction,No Error,No
86141,412,427,2013,9,25,07:54,-390.0,Online Transaction,No Error,Yes
86142,3023,5768,2014,2,18,13:25,259.0,Swipe Transaction,No Error,No
86143,5476,1241,2007,2,4,12:06,-96.0,Swipe Transaction,No Error,No
86144,2902,28225,2016,1,24,12:25,93.83,Chip Transaction,No Error,No
86145,24,4922,2011,11,2,20:58,32.17,Swipe Transaction,No Error,No
86146,3141,14124,2014,7,25,21:25,44.5,Swipe Transaction,No Error,No
86147,5203,1813,2007,12,1,08:37,-485.0,Online Transaction,No Error,Yes
86148,5682,3346,2002,4,4,20:47,61.0,Swipe Transaction,No Error,No
86149,5585,1981,2016,1,4,12:24,294.63,Online Transaction,No Error,Yes
86150,735,11480,2000,11,23,11:18,11.87,Swipe Transaction,No Error,No
86151,314,1096,2013,7,19,09:06,222.0,Online Transaction,No Error,Yes
86152,5942,8413,2004,7,30,06:55,274.4,Online Transaction,No Error,Yes
86153,3477,18,2010,9,21,15:47,52.85,Online Transaction,No Error,No
86154,4020,7582,2019,5,18,08:38,7.46,Swipe Transaction,No Error,No
86155,4088,1249,2010,3,22,09:45,218.02,Swipe Transaction,No Error,Yes
86156,5060,17775,2019,4,3,17:55,146.37,Chip Transaction,No Error,No
86157,3927,2912,2011,8,31,11:14,31.57,Swipe Transaction,No Error,No
86158,1669,13964,2005,9,11,08:11,4.9,Swipe Transaction,No Error,No
86159,4150,28226,2015,4,21,18:47,204.85,Swipe Transaction,No Error,No
86160,2520,371,2009,11,19,22:24,69.0,Swipe Transaction,No Error,No
86161,4541,1213,2016,8,25,19:34,81.26,Chip Transaction,No Error,No
86162,4529,2043,2015,10,31,14:42,2.11,Chip Transaction,No Error,No
86163,3767,7049,2008,3,20,05:30,1.57,Swipe Transaction,No Error,No
86164,3974,28227,2005,2,19,14:47,-87.0,Swipe Transaction,No Error,No
86165,1440,28228,2007,6,2,12:19,809.98,Swipe Transaction,No Error,Yes
86166,1,32,2017,12,19,00:06,-333.0,Chip Transaction,No Error,No
86167,3790,3846,1994,4,8,17:07,61.5,Swipe Transaction,No Error,No
86168,403,1001,2009,6,29,23:38,11.62,Online Transaction,No Error,Yes
86169,534,3839,2008,12,27,15:41,23.58,Swipe Transaction,No Error,No
86170,4513,28229,2016,6,8,21:50,43.18,Chip Transaction,No Error,No
86171,2561,73,2008,11,23,09:19,25.22,Online Transaction,No Error,No
86172,4959,48,2013,7,6,00:29,87.11,Online Transaction,No Error,No
86173,5329,18013,2008,6,21,10:37,61.04,Swipe Transaction,No Error,Yes
86174,1452,42,2011,2,12,07:45,24.97,Online Transaction,No Error,No
86175,4439,13827,2014,11,27,17:35,59.59,Swipe Transaction,No Error,No
86176,550,13834,2004,11,20,10:17,2.16,Swipe Transaction,No Error,No
86177,1841,6656,2007,8,9,12:20,140.0,Swipe Transaction,No Error,No
86178,1961,28230,2007,5,23,09:45,67.49,Swipe Transaction,No Error,No
86179,425,27050,2016,11,17,06:14,3.59,Chip Transaction,No Error,No
86180,2412,13386,2015,5,21,09:48,8.63,Chip Transaction,No Error,No
86181,1327,894,2019,6,25,10:18,44.17,Chip Transaction,No Error,Yes
86182,3288,26792,2008,6,27,11:45,97.0,Swipe Transaction,No Error,No
86183,160,15,2002,11,8,10:24,19.96,Online Transaction,No Error,No
86184,5424,15248,2014,12,14,14:51,559.68,Online Transaction,No Error,No
86185,884,10119,2003,8,13,16:36,40.0,Swipe Transaction,No Error,No
86186,3592,2038,2015,7,12,15:33,1.56,Chip Transaction,No Error,No
86187,3360,28231,2014,12,19,18:47,436.28,Swipe Transaction,No Error,No
86188,1788,2050,2017,6,27,12:20,16.1,Chip Transaction,No Error,No
86189,4665,2752,2010,5,15,16:50,80.0,Swipe Transaction,No Error,No
86190,4215,4218,2018,10,25,22:15,54.63,Chip Transaction,No Error,No
86191,3532,354,2012,6,10,12:10,37.13,Online Transaction,No Error,Yes
86192,5262,28232,2017,8,23,15:16,185.13,Chip Transaction,No Error,No
86193,575,5079,2007,9,25,15:11,14.33,Swipe Transaction,No Error,No
86194,3986,6139,2003,1,31,03:34,36.86,Swipe Transaction,No Error,Yes
86195,4786,5835,2019,5,12,09:56,49.55,Chip Transaction,No Error,No
86196,38,14195,2016,4,10,15:11,16.82,Chip Transaction,No Error,No
86197,4266,8562,2008,7,26,10:23,51.33,Swipe Transaction,No Error,No
86198,5922,3825,2019,11,7,05:59,13.71,Chip Transaction,No Error,No
86199,3719,354,2013,8,23,13:02,53.87,Online Transaction,No Error,Yes
86200,3752,11606,2019,4,24,12:12,85.0,Chip Transaction,No Error,No
86201,1628,1312,2011,6,26,09:43,1.1,Swipe Transaction,No Error,No
86202,920,17289,2010,9,22,13:38,11.6,Swipe Transaction,No Error,No
86203,4423,15,2014,4,10,11:31,45.81,Online Transaction,No Error,No
86204,4049,803,2013,6,22,10:42,65.91,Swipe Transaction,No Error,No
86205,5759,17277,2020,2,3,17:38,-65.0,Chip Transaction,No Error,No
86206,568,28233,2015,4,28,16:16,39.2,Swipe Transaction,No Error,No
86207,5844,28234,2010,3,21,09:56,25.88,Swipe Transaction,Bad PIN,No
86208,1218,36,2016,1,9,12:50,49.86,Online Transaction,No Error,Yes
86209,3927,14994,2009,1,28,16:02,8.96,Swipe Transaction,No Error,No
86210,5671,2461,2016,2,24,11:30,40.0,Chip Transaction,No Error,No
86211,3835,28235,2009,1,21,15:03,929.54,Swipe Transaction,No Error,Yes
86212,5222,28236,2005,9,27,11:45,22.17,Swipe Transaction,No Error,No
86213,5169,3218,2014,12,19,01:13,156.16,Swipe Transaction,No Error,No
86214,901,28237,2018,1,13,21:24,74.31,Chip Transaction,No Error,No
86215,889,1846,2010,2,12,10:21,0.62,Online Transaction,No Error,Yes
86216,3103,28238,2012,10,31,23:11,3.52,Swipe Transaction,No Error,No
86217,2471,28239,2020,2,14,18:23,22.29,Chip Transaction,No Error,No
86218,2597,28240,2013,6,6,08:50,56.36,Swipe Transaction,No Error,No
86219,2194,1043,2017,12,4,16:53,-81.0,Chip Transaction,No Error,No
86220,1578,17533,2006,9,15,12:36,20.77,Swipe Transaction,No Error,No
86221,4139,631,2008,2,9,21:54,105.64,Swipe Transaction,No Error,No
86222,5658,28241,2008,3,3,08:02,202.54,Swipe Transaction,No Error,Yes
86223,5725,28242,2007,7,18,16:07,187.32,Swipe Transaction,No Error,No
86224,223,1410,2017,12,10,16:14,61.49,Chip Transaction,No Error,Yes
86225,2824,19040,2010,10,26,19:25,26.9,Swipe Transaction,No Error,No
86226,4847,28243,2012,5,24,15:35,5.07,Swipe Transaction,No Error,No
86227,809,16685,2011,4,26,04:12,110.92,Swipe Transaction,No Error,No
86228,3385,14812,2010,11,2,08:45,18.3,Swipe Transaction,No Error,No
86229,2642,28244,2003,4,17,17:35,56.42,Swipe Transaction,No Error,No
86230,5414,42,2009,9,13,14:46,24.14,Online Transaction,No Error,No
86231,5876,17381,2015,4,23,05:03,12.09,Chip Transaction,No Error,No
86232,134,7707,2009,4,19,09:44,7.53,Swipe Transaction,No Error,No
86233,993,4822,2016,3,10,11:39,-51.0,Swipe Transaction,No Error,No
86234,3524,14166,2015,10,13,12:42,1.06,Chip Transaction,No Error,No
86235,121,1923,2015,12,19,10:08,5.71,Online Transaction,No Error,Yes
86236,1040,28245,2012,10,7,12:37,113.32,Swipe Transaction,No Error,No
86237,2993,4834,2000,12,9,12:53,6.9,Swipe Transaction,No Error,No
86238,5320,28246,2008,10,19,09:49,7.96,Swipe Transaction,No Error,No
86239,565,5410,2007,11,23,11:10,-100.0,Swipe Transaction,No Error,No
86240,4298,28247,2002,8,5,17:33,148.08,Swipe Transaction,No Error,No
86241,3986,1096,2003,2,8,03:10,1.15,Online Transaction,No Error,Yes
86242,2209,2065,2014,3,10,12:56,96.12,Online Transaction,No Error,Yes
86243,3760,18180,2014,12,9,16:48,116.04,Swipe Transaction,Insufficient Balance,No
86244,166,351,2013,4,2,12:20,15.66,Swipe Transaction,No Error,No
86245,3977,486,2010,10,29,08:45,65.35,Online Transaction,No Error,Yes
86246,292,12836,2017,6,6,14:34,11.24,Chip Transaction,No Error,No
86247,4702,48,2012,3,12,05:54,112.75,Online Transaction,No Error,No
86248,5830,23464,2018,3,31,22:59,48.98,Chip Transaction,No Error,No
86249,3311,636,2008,9,18,07:52,77.0,Swipe Transaction,No Error,No
86250,4683,21286,2004,9,8,12:34,147.78,Swipe Transaction,No Error,No
86251,3421,4701,2019,9,29,12:00,73.0,Chip Transaction,No Error,No
86252,1305,5921,2011,3,17,08:06,39.06,Swipe Transaction,No Error,No
86253,3332,1930,2009,4,1,15:21,93.88,Swipe Transaction,No Error,No
86254,5494,12008,2014,1,11,08:51,65.07,Swipe Transaction,No Error,No
86255,3331,28248,2007,10,28,15:05,87.28,Swipe Transaction,No Error,No
86256,2554,8530,2008,3,23,10:21,41.9,Swipe Transaction,No Error,No
86257,2998,18946,2018,8,17,13:25,28.45,Swipe Transaction,No Error,No
86258,4353,18,2017,11,9,20:04,68.6,Online Transaction,Insufficient Balance,No
86259,2503,1640,2000,5,22,14:41,16.99,Swipe Transaction,No Error,No
86260,3712,16871,2016,5,22,15:29,65.88,Chip Transaction,No Error,Yes
86261,3264,12,2016,8,24,06:11,3.0,Swipe Transaction,No Error,No
86262,4842,28249,2015,3,4,08:32,17.58,Chip Transaction,No Error,No
86263,3559,28250,2017,1,23,06:28,0.91,Chip Transaction,No Error,No
86264,3178,4628,2016,3,17,14:59,1.4,Swipe Transaction,No Error,No
86265,5513,22503,2011,10,18,18:40,103.5,Swipe Transaction,No Error,No
86266,50,16292,2019,2,21,12:01,10.58,Swipe Transaction,No Error,No
86267,2392,3115,2016,2,9,19:47,120.0,Chip Transaction,No Error,No
86268,2204,5130,2008,12,22,21:26,86.42,Swipe Transaction,No Error,No
86269,4542,28251,2010,12,24,13:58,18.75,Swipe Transaction,No Error,No
86270,3013,20096,2016,9,25,18:08,4.6,Chip Transaction,No Error,No
86271,363,4080,2011,2,2,13:14,21.73,Swipe Transaction,No Error,No
86272,5648,2372,2012,10,28,14:56,-93.0,Swipe Transaction,No Error,No
86273,2499,10735,2017,12,22,22:00,84.0,Chip Transaction,No Error,No
86274,3513,48,2018,3,23,16:01,55.6,Online Transaction,No Error,No
86275,3963,5194,2011,3,9,09:46,2.21,Swipe Transaction,No Error,No
86276,4535,13258,2013,3,21,11:59,103.39,Swipe Transaction,No Error,No
86277,1533,9338,2007,11,22,12:36,9.46,Swipe Transaction,No Error,No
86278,4937,827,2012,2,12,09:58,87.3,Online Transaction,No Error,Yes
86279,1638,14360,2019,6,27,13:12,30.21,Swipe Transaction,No Error,No
86280,2234,19904,2001,10,2,09:11,62.17,Swipe Transaction,No Error,Yes
86281,6074,28252,2005,9,12,18:49,308.12,Swipe Transaction,No Error,Yes
86282,2502,582,2006,3,14,13:42,74.67,Swipe Transaction,No Error,No
86283,3342,3840,2017,12,11,16:58,0.84,Swipe Transaction,No Error,No
86284,1560,1260,2016,11,13,12:33,131.49,Online Transaction,No Error,Yes
86285,874,28253,2014,7,27,13:21,90.65,Swipe Transaction,No Error,No
86286,406,4443,2017,7,8,17:29,58.44,Chip Transaction,No Error,No
86287,3371,354,2014,2,17,07:36,51.68,Online Transaction,No Error,Yes
86288,1040,28254,2016,5,6,15:29,815.28,Chip Transaction,No Error,No
86289,3696,1164,2010,3,11,09:13,87.52,Online Transaction,No Error,Yes
86290,795,28255,2006,7,1,19:18,50.0,Swipe Transaction,No Error,No
86291,1233,28256,2016,6,13,14:17,344.2,Chip Transaction,No Error,No
86292,5128,1734,2008,6,13,13:33,6.26,Online Transaction,No Error,Yes
86293,4458,2400,2009,5,10,22:21,4.43,Swipe Transaction,No Error,No
86294,689,3753,2014,3,2,10:57,-76.0,Swipe Transaction,No Error,No
86295,568,73,2000,12,14,10:01,63.88,Online Transaction,No Error,No
86296,2345,36,2015,7,29,10:54,89.98,Online Transaction,No Error,Yes
86297,3944,28257,2019,3,4,09:41,59.01,Chip Transaction,No Error,No
86298,553,15,2018,9,9,00:52,7.63,Online Transaction,No Error,No
86299,2363,28258,2000,4,30,07:18,1.76,Swipe Transaction,No Error,No
86300,5019,3801,2014,10,1,06:56,18.17,Swipe Transaction,No Error,No
86301,3264,4113,2015,11,23,11:59,15.3,Chip Transaction,No Error,No
86302,1783,15117,2012,10,18,14:34,80.0,Swipe Transaction,Insufficient Balance,No
86303,1837,10390,2012,4,24,10:42,-100.0,Swipe Transaction,No Error,No
86304,87,6567,2013,7,12,10:54,27.5,Swipe Transaction,No Error,No
86305,3441,2534,2010,6,4,06:00,74.0,Swipe Transaction,No Error,No
86306,5936,7559,2019,12,17,10:29,79.36,Chip Transaction,No Error,No
86307,3777,13627,2009,5,21,11:41,100.0,Swipe Transaction,No Error,No
86308,5163,3269,2010,8,12,07:04,5.03,Swipe Transaction,No Error,No
86309,6044,6290,2011,10,18,06:19,4.07,Swipe Transaction,No Error,No
86310,2195,28259,2013,8,4,23:55,59.89,Swipe Transaction,No Error,No
86311,920,19836,2011,7,31,02:24,12.18,Swipe Transaction,No Error,No
86312,2750,13353,2004,4,20,18:47,12.45,Swipe Transaction,No Error,No
86313,3213,6134,2015,6,29,00:22,222.17,Chip Transaction,No Error,No
86314,444,25128,2011,7,26,07:31,17.09,Swipe Transaction,No Error,No
